datum,base.HU,peak.HU,base.RS,peak.RS,WGenRO,GenHU,FLoadHU,TempHU,Flag,CO2Price
01/01/2017,41.25416667,43.91833333,42.75916667,46.43833333,1016.541667,3498.541667,3947.302083,-3.083333333,1,5.6
02/01/2017,49.70708333,62.58,53.89375,60.41166667,1315.75,3754.78125,5035.21875,-2.916666667,0,6.12
03/01/2017,62.14041667,73.72833333,62.3775,69.70583333,557.9166667,3897.677083,5258.125,-1.333333333,0,5.43
04/01/2017,55.97125,66.12916667,61.54958333,69.64666667,1286.458333,3992.1875,5195.291667,0,0,5.72
05/01/2017,55.15166667,67.45,61.75416667,69.17333333,923.9166667,4439.864583,5248.4375,-2.291666667,0,5.29
06/01/2017,51.33083333,60.38666667,55.53541667,61.2625,2699.125,4509.541667,5301.96875,-8.291666667,0,5.05
07/01/2017,50.23375,59.5875,55.70458333,61.50666667,2029.625,3924.125,4992.75,-10.70833333,0,5.05
08/01/2017,53.86958333,62.71416667,50.63083333,57.48333333,858.5,3331.239583,4655.5,-9.916666667,0,5.05
09/01/2017,74.52416667,90.9725,66.83,78.05916667,423.875,3533.53125,5496.520833,-7.583333333,0,5.27
10/01/2017,97.09041667,126.3016667,122.4554167,140.3625,1458.083333,3553.458333,5618.197917,-9.125,0,5.51
11/01/2017,150.0166667,224.2491667,151.31125,181.5483333,1723.666667,3858.322917,5570.15625,-7.625,0,5.52
12/01/2017,79.79083333,91.21166667,98.0225,116.9983333,1749.75,3985.072917,5600.90625,-3.625,0,5.04
13/01/2017,73.68541667,88.09916667,77.70166667,88.79916667,1791.5,4161.427083,5630.666667,-0.083333333,0,5.04
14/01/2017,66.06708333,86.78583333,69.86958333,76.0275,1889.708333,3897.677083,5038.4375,-1.208333333,0,5.04
15/01/2017,74.2375,88.845,70.62291667,75.28333333,448.5833333,3782.552083,4824.34375,-4.208333333,0,5.04
16/01/2017,74.2375,88.845,92.26416667,110.2325,1332.583333,4022.09375,5489.364583,-5.791666667,0,4.7
17/01/2017,81.73,99.93333333,92.19583333,114.5175,2469.166667,4094.15625,5577.458333,-5.208333333,0,5
18/01/2017,89.94666667,118.81,103.8154167,129.28,2419,4203.833333,5524.333333,-6,0,4.84
19/01/2017,83.76833333,114.2183333,108.1620833,131.7225,1604.625,4024.96875,5509.375,-8.541666667,0,5.2
20/01/2017,94.745,117.5841667,101.9945833,120.9983333,726.7083333,3978.083333,5539.8125,-9.041666667,0,5.42
21/01/2017,97.64875,115.0908333,75.14333333,84.88583333,1063.708333,3713.59375,5080.010417,-7.041666667,0,5.42
22/01/2017,79.77541667,92.52666667,22.21625,24.12333333,340.2083333,3907.479167,4897.302083,-7.5,0,5.42
23/01/2017,90.70625,119.1275,81.29291667,98.35166667,346.7083333,4260.458333,5483.78125,-6.625,0,5.31
24/01/2017,99.10875,125.8983333,96.66291667,121.4633333,454.4583333,4248.645833,5630.833333,-5.25,0,5.07
25/01/2017,97.99916667,125.5475,96.73791667,123.2683333,1560,4256.197917,5625.041667,-5,0,4.97
26/01/2017,95.94708333,129.4316667,100.3570833,128.7183333,1714.041667,4216.125,5639.072917,-6.166666667,0,5.19
27/01/2017,108.9995833,133.4891667,96.46291667,122.4691667,982.6666667,3864.729167,5508.8125,-8.416666667,0,4.92
28/01/2017,109.6820833,138.2033333,95.06458333,117.2591667,330.8333333,3482.5625,5182.25,-7.833333333,0,4.92
29/01/2017,83.24,98.65916667,90.76041667,110.5533333,216.375,3305.875,5019.760417,-7.916666667,0,4.92
30/01/2017,104.27625,135.0533333,107.0570833,138.705,841.2916667,3475.84375,5615.697917,-7.666666667,0,5.16
31/01/2017,112.51875,137.6733333,108.2254167,138.9583333,727.4583333,3547.416667,5686.635417,-4.166666667,0,5.35
01/02/2017,108.0091667,140.7241667,109.735,136.04,917.375,3105.604167,5613.135417,0.791666667,0,5.27
02/02/2017,105.7391667,138.4358333,93.07416667,118.8783333,464.8333333,3251.46875,5540.71875,1,0,5.22
03/02/2017,74.22958333,93.07666667,80.28791667,99.9975,1363.125,3231.447917,5382.395833,2.375,0,5.15
04/02/2017,53.82875,60.275,54.69708333,62.42333333,1352.916667,3086.729167,4812.708333,2.291666667,0,5.15
05/02/2017,44.26291667,48.97166667,49.88916667,55.36333333,794.3333333,2945.291667,4549.385417,2.791666667,0,5.15
06/02/2017,68.45166667,86.26833333,69.71125,87.50916667,870.6666667,3197.75,5300.84375,2.541666667,0,5.09
07/02/2017,62.69083333,74.12083333,60.50583333,72.53,1210.416667,3240.5625,5262.635417,1.833333333,0,5.16
08/02/2017,59.65958333,71.985,61.48208333,72.76,1885.666667,3321.3125,5199.479167,-0.25,0,5.21
09/02/2017,60.65416667,73.02166667,59.22458333,71.4175,1533.125,3340.25,5246.458333,-0.041666667,0,5.28
10/02/2017,58.64333333,70.32416667,51.26666667,58.74583333,671.25,3326.5625,5325.885417,-0.083333333,0,5.12
11/02/2017,41.89166667,46.55583333,50.41958333,56.84416667,590.75,3101.135417,4826.114583,0.25,0,5.12
12/02/2017,38.02958333,41.48,43.76375,47.89666667,524.3333333,3095.802083,4595.416667,0.625,0,5.12
13/02/2017,56.11041667,70.235,53.01625,62.1375,514.6666667,3266.96875,5269.010417,0.375,0,4.9
14/02/2017,54.2425,59.3375,49.75083333,57.10916667,1333.833333,3321.885417,5229.552083,0.208333333,0,5.13
15/02/2017,50.6875,55.67833333,48.8525,55.15083333,2039.208333,3170.854167,5325.322917,1,0,5.06
16/02/2017,56.91166667,66.5175,54.89833333,60.2425,405.75,3195.166667,5380.104167,1.208333333,0,4.93
17/02/2017,61.465,69.44666667,56.105,62.43833333,1141.625,3306.53125,5412.083333,1.375,0,4.97
18/02/2017,49.00208333,55.88,49.96166667,52.215,481.125,2852.666667,4818.65625,1.208333333,0,4.97
19/02/2017,38.50958333,44.1975,40.94583333,45.36416667,698.0833333,2789.291667,4678.65625,1.666666667,0,4.97
20/02/2017,54.29458333,65.38666667,51.73166667,60.2725,1269.958333,2733.40625,5261.041667,1.958333333,0,5.08
21/02/2017,56.74458333,62.91166667,53.59541667,61.2275,1817.666667,2877.885417,5336.458333,5.416666667,0,5.04
22/02/2017,49.66416667,59.135,54.55291667,60.03,1450.625,2811.854167,5211.510417,6.541666667,0,5.06
23/02/2017,47.76583333,52.50166667,44.21125,48.31916667,2231.291667,2734.958333,5116.541667,8.583333333,0,5.34
24/02/2017,38.40708333,42.94333333,46.28291667,51.52666667,1849.541667,2769.947917,5085.46875,7.875,0,5.38
25/02/2017,46.50333333,51.76916667,43.58125,47.02083333,813.7916667,2666.895833,4554.78125,4,0,5.38
26/02/2017,34.39375,35.48916667,36.12583333,36.76916667,1026.25,2820.989583,4262.541667,3.916666667,0,5.38
27/02/2017,49.91666667,66.51833333,44.78541667,52.2125,430.9166667,2995.260417,4974.875,5.416666667,0,5.19
28/02/2017,35.72208333,41.8775,41.58625,48.25916667,1308.541667,2909.697917,4931.729167,9.708333333,0,5.23
01/03/2017,40.035,46.71833333,38.64833333,45.29416667,627.0833333,2799.125,4956.03125,7.583333333,0,5.9
02/03/2017,42.77375,50.0075,41.68875,48.09,1098.75,2997.46875,5019.15625,6.458333333,0,5.46
03/03/2017,38.79208333,44.06,41.5975,48.04333333,311.6666667,3165.427083,5004.166667,7.083333333,0,5.59
04/03/2017,31.64958333,34.01916667,32.58083333,34.72916667,1493.541667,3258.520833,4527.65625,8.541666667,0,5.59
05/03/2017,19.51916667,23.57166667,21.74375,24.10916667,1879.208333,3162.114583,4329.833333,9.625,0,5.59
06/03/2017,42.11666667,49.15666667,40.85416667,47.35666667,1138.833333,3431.083333,4903.0625,7.291666667,0,5.48
07/03/2017,44.05291667,50.31166667,42.72875,48.16833333,822.75,3554.083333,4965.34375,6.666666667,0,5.37
08/03/2017,35.63458333,38.86333333,36.74458333,38.77,1736.25,3595.354167,4935.125,8.25,0,5.23
09/03/2017,42.23875,50.85916667,39.91875,44.6825,850.3333333,3384.447917,5011.072917,7.375,0,5.12
10/03/2017,38.77166667,44.77833333,36.55625,40.36916667,1336.708333,3509.697917,5042.114583,6.25,0,5.16
11/03/2017,34.44833333,35.97416667,36.8275,38.7625,1799.958333,3400.552083,4522.145833,6.75,0,5.16
12/03/2017,26.04833333,27.99,29.11583333,30.87916667,1333.875,3145.635417,4351.770833,6.208333333,0,5.16
13/03/2017,38.62833333,43.5375,39.24875,43.92333333,2019.375,3358.21875,4892.791667,6.583333333,0,5.15
14/03/2017,35.84333333,39.115,36.23458333,39.31916667,2159.333333,3550.479167,4847.645833,6.041666667,0,5.1
15/03/2017,34.6275,38.99416667,36.81291667,40.41416667,1060.875,3549.677083,4066.104167,7.458333333,1,5.19
16/03/2017,38.53083333,43.61333333,37.66458333,40.2225,1009.208333,3554.4375,4767.5625,7.375,0,5.14
17/03/2017,37.42541667,42.25166667,35.79041667,39.12666667,1342.875,3512.947917,4857.770833,8,0,5.13
18/03/2017,31.67083333,38.44666667,30.10125,34.96333333,1169.458333,3339.270833,4535.4375,9.416666667,0,5.13
19/03/2017,35.175,43.5025,24.68833333,26.67666667,1471.375,3316.947917,4232.78125,8.916666667,0,5.13
20/03/2017,54.94375,67.405,43.74041667,48.2975,507.0416667,3431.708333,4775.072917,11.41666667,1,4.99
21/03/2017,51.55583333,57.58666667,44.87166667,48.23166667,538.0416667,3387.104167,4829.833333,12.66666667,0,4.93
22/03/2017,41.11291667,45.29333333,42.75875,46.14166667,918.8333333,3362.854167,4837.15625,13.04166667,0,4.96
23/03/2017,39.46041667,42.945,39.09416667,43.665,922.1666667,3399.052083,4805.854167,13.79166667,0,4.97
24/03/2017,39.5125,44.34583333,38.45708333,40.94583333,923.4583333,3400.947917,4767.927083,12.66666667,0,4.76
25/03/2017,42.32375,48.80583333,39.64708333,43.74083333,833.5,3070.885417,4426.5625,10.20833333,0,4.76
26/03/2017,28.18583333,29.27916667,38.59291667,41.6075,1574.791667,3130.645833,4130.90625,8.625,0,4.76
27/03/2017,36.07541667,36.4625,40.29458333,44.07,1232.458333,3555.145833,4762.104167,8.041666667,0,4.63
28/03/2017,40.07875,44.12916667,37.25583333,38.5025,1031.291667,3380.708333,4714.9375,11.20833333,0,4.73
29/03/2017,38.18291667,40.66166667,42.3225,46.19,450.0833333,3433.916667,4690.25,13.625,0,4.75
30/03/2017,34.63708333,36.845,36.95625,40.10416667,1441.541667,3216.84375,4711.90625,14.25,0,4.91
31/03/2017,40.93666667,45.89666667,37.88583333,41.40416667,777.375,3215.375,4747.59375,12.91666667,0,4.68
01/04/2017,33.77041667,33.96166667,38.44375,39.495,315.5416667,3193.864583,4243.114583,13.625,0,4.68
02/04/2017,27.34,26.11916667,30.15041667,28.90916667,662.9583333,3074.739583,3992.75,14.45833333,0,4.68
03/04/2017,41.50541667,44.95,37.79583333,40.22916667,715.625,3106.864583,4594.552083,15.70833333,0,4.86
04/04/2017,47.11125,51.85666667,45.0175,48.52333333,676.8333333,3158.666667,4567.197917,15.33333333,0,4.64
05/04/2017,51.61333333,58.5775,48.8825,52.90916667,435.0833333,3182.291667,4609.5625,12.70833333,0,4.81
06/04/2017,44.45291667,51.09416667,42.1275,45.40416667,777.2916667,3335.59375,4601.229167,10.625,0,5.05
07/04/2017,39.36416667,43.0425,41.06541667,44.5575,1406.958333,3288.864583,4715.364583,8.791666667,0,4.88
08/04/2017,38.85041667,39.49166667,39.56625,40.26666667,1743.083333,3106.770833,4239.791667,11.41666667,0,4.88
09/04/2017,32.9125,31.3525,33.46416667,31.46833333,1694.541667,2933.760417,3951.90625,11.45833333,0,4.88
10/04/2017,41.21208333,43.05333333,42.9775,46.31,555.8333333,3106.375,4520.135417,13.25,0,4.78
11/04/2017,42.515,44.3575,42.5,44.705,1273.208333,3198.020833,4651.4375,12.41666667,0,4.86
12/04/2017,42.30125,44.9875,44.10125,46.81583333,760.5833333,3101.520833,4629.208333,10.66666667,0,4.92
13/04/2017,42.52875,44.8275,44.24458333,46.01666667,548.4583333,3279.520833,4577.6875,13.04166667,0,4.94
14/04/2017,36.74083333,37.4625,39.71125,40.34,647.5416667,3098.072917,3836.052083,11.54166667,1,4.94
15/04/2017,34.87041667,37.73666667,36.67166667,37.5625,590.8333333,2962.5625,3870.78125,12.125,0,4.94
16/04/2017,21.75458333,21.045,25.81375,25.91583333,754.6666667,2946.145833,3728.479167,11.58333333,1,4.94
17/04/2017,24.9175,22.70916667,26.345,24.95166667,1886.041667,2922.864583,3592.9375,9.291666667,1,4.94
18/04/2017,38.53916667,41.5525,38.29166667,40.5225,1125.375,3119.53125,4493.864583,8.75,0,4.85
19/04/2017,42.57083333,45.18166667,41.89666667,44.0675,1549.625,3310.927083,4764.59375,4.25,0,4.82
20/04/2017,44.60541667,47.75916667,43.52166667,45.54083333,2118.166667,3295.552083,4935.489583,4.791666667,0,4.74
21/04/2017,42.84333333,45.9625,42.79625,44.5225,2521.25,3238.291667,4963.760417,5.833333333,0,4.56
22/04/2017,43.52916667,49.43416667,44.59791667,47.28166667,822.7083333,3167.677083,4334.395833,10.29166667,0,4.56
23/04/2017,39.12666667,38.0325,36.72291667,36.20833333,865.2083333,3143.0625,4181.5,8.25,0,4.56
24/04/2017,49.30041667,56.87333333,45.5875,50.47333333,672.9583333,3147.96875,4661.364583,9.25,0,4.63
25/04/2017,43.53583333,43.17083333,44.82,47.225,1560.291667,3265.90625,4679.416667,13.95833333,0,4.49
26/04/2017,47.95625,51.12083333,46.42833333,49.99666667,1376.208333,3300.625,4583.760417,15.875,0,4.6
27/04/2017,44.71333333,46.46666667,44.15416667,47.32083333,1265.708333,3167.020833,4683.645833,14.70833333,0,4.54
28/04/2017,42.31333333,46.8675,41.9825,44.7125,1399.708333,3150.322917,4734.979167,14.08333333,0,4.56
29/04/2017,36.08333333,38.14583333,35.64083333,35.555,1278.875,2994.864583,4317.104167,10.08333333,0,4.56
30/04/2017,31.28291667,34.33666667,33.29208333,33.73416667,536.3333333,2879.635417,4017.416667,10.91666667,0,4.56
01/05/2017,17.58833333,17.52583333,29.23791667,33.37916667,788.7083333,2895.052083,3668.489583,13,1,4.56
02/05/2017,52.82958333,62.79166667,42.03375,46.24666667,327.4583333,3088.46875,4514.8125,15.625,0,4.44
03/05/2017,56.17083333,58.89083333,49.62791667,52.43,387.5833333,2977.28125,4620.979167,14.16666667,0,4.39
04/05/2017,47.08833333,51.53083333,48.76125,51.735,525.875,2939.03125,4631.34375,15.58333333,0,4.51
05/05/2017,44.03625,47.475,44.08916667,48.1325,384.1666667,2989.260417,4642.302083,16.16666667,0,4.57
06/05/2017,35.44041667,36.92916667,37.2975,39.16166667,310,2954.979167,4224.958333,16.45833333,0,4.57
07/05/2017,31.55583333,32.18583333,29.60083333,28.97583333,646.4166667,3010.260417,3990.385417,15.79166667,0,4.57
08/05/2017,38.63333333,44.61583333,38.77625,44.7175,491.25,3472.427083,4531.3125,14.79166667,0,4.42
09/05/2017,45.62208333,50.73583333,42.92083333,47.60833333,643.9166667,3521.958333,4661.958333,10.95833333,0,4.51
10/05/2017,49.73041667,57.8525,46.5625,51.405,747.9583333,3443.78125,4675.5,9.791666667,0,4.45
11/05/2017,42.99666667,45.64333333,43.79541667,47.36,936.4166667,3508.854167,4577.458333,14.375,0,4.34
12/05/2017,38.11958333,41.84833333,37.00416667,40.49166667,1501.666667,3438.541667,4591.375,17.375,0,4.45
13/05/2017,49.37041667,53.13916667,38.89583333,40.9225,493.7916667,2812.510417,4150.072917,18,0,4.45
14/05/2017,30.59958333,29.25583333,32.32958333,32.74166667,1961.25,2677.21875,3911.979167,17.58333333,0,4.45
15/05/2017,42.53625,46.32916667,41.56458333,45.2475,1156.041667,2870.208333,4471.104167,17.83333333,0,4.38
16/05/2017,44.53791667,47.26666667,44.11791667,47.5,339.1666667,3088.864583,4515.260417,18.25,0,4.53
17/05/2017,40.56916667,41.91333333,37.6875,39.16166667,1182.583333,3001.052083,4573.614583,18.20833333,0,4.57
18/05/2017,46.85375,52.87333333,43.7675,47.19916667,463.9583333,3052.614583,4553.791667,18.33333333,0,4.76
19/05/2017,42.12416667,44.2625,43.8275,48.64916667,471.2083333,3061.541667,4609.260417,19.54166667,0,4.85
20/05/2017,36.07208333,36.885,37.3125,39.01166667,636.5,3065.0625,4186.010417,18.58333333,0,4.85
21/05/2017,26.025,22.0425,29.45583333,28.18333333,1105.416667,3105.291667,3907.395833,19.5,0,4.85
22/05/2017,51.87958333,63.06583333,42.36291667,46.5925,823.0416667,2953.375,4453.802083,19.91666667,0,4.9
23/05/2017,52.36416667,60.38083333,48.88375,55.71083333,497.0416667,3069.604167,4531.270833,19.45833333,0,4.75
24/05/2017,51.67166667,58.4275,48.16833333,54.41916667,795.0416667,3186.864583,4597.364583,17,0,4.91
25/05/2017,46.19083333,49.68333333,49.05083333,54.47583333,855.4166667,3077.552083,4599.666667,15.41666667,0,4.98
26/05/2017,54.33208333,60.53,48.66708333,53.6475,293.8333333,3111.177083,4581.979167,17.375,0,5.19
27/05/2017,41.96875,45.30416667,41.84375,44.31583333,378.4583333,2803.84375,4163.5,18.41666667,0,5.19
28/05/2017,29.365,28.23833333,29.2875,29.8825,1022.666667,2900.447917,3904.9375,18.70833333,0,5.19
29/05/2017,40.75166667,44.6625,42.91166667,47.4475,372.125,3025.5,4505.572917,19.75,0,5.17
30/05/2017,47.28791667,54.655,46.51291667,51.23,394.875,2929.458333,4610.083333,21.79166667,0,5.14
31/05/2017,49.65708333,54.995,48.49375,53.3275,484.9583333,2911.416667,4642.479167,23.45833333,0,4.98
01/06/2017,49.71625,55.8275,46.38875,51.36833333,438.125,2806.625,4718.375,21.79166667,0,5.08
02/06/2017,37.55125,39.11,44.34708333,48.03666667,521.75,2822.291667,4770.354167,20.95833333,0,5.16
03/06/2017,36.90375,40.72916667,40.41125,43.58833333,515.625,2747.59375,4147.916667,21.875,0,5.16
04/06/2017,25.17541667,24.925,31.24916667,33.97833333,591.4166667,2777.572917,3773.020833,22.625,1,5.16
05/06/2017,36.66666667,41.3875,34.89958333,39.45,448.625,2962.75,3578.510417,21.625,1,5.17
06/06/2017,48.89708333,57.33,45.08916667,52.23333333,266.6666667,3043.28125,4483.677083,22.45833333,0,4.97
07/06/2017,46.9075,52.035,48.18791667,54.0425,426.0833333,3118.020833,4661.15625,19.29166667,0,4.87
08/06/2017,43.25208333,50.63333333,47.43208333,53.93083333,903.2083333,2937.989583,4692.572917,19,0,5.04
09/06/2017,42.48875,49.75583333,41.97916667,48.8375,1813.791667,2936.46875,4680.572917,19.625,0,5.04
10/06/2017,38.12708333,40.5275,40.92375,46.28666667,729.5833333,2994.635417,4219.822917,19.45833333,0,5.04
11/06/2017,30.17958333,31.425,30.62416667,31.4875,457.875,2890.46875,3914.416667,20.16666667,0,5.04
12/06/2017,42.84666667,54.66833333,46.08583333,54.47166667,472,3187.947917,4564.395833,22.29166667,0,4.91
13/06/2017,44.41208333,51.48416667,48.70916667,56.4775,723.125,3297.697917,4711.260417,22.375,0,5
14/06/2017,46.13125,51.40916667,45.85583333,52.47916667,589.5416667,3271.458333,4788.479167,19.91666667,0,4.93
15/06/2017,50.20958333,57.18333333,46.30291667,52.06166667,464.4166667,3245.75,4750.197917,19.875,0,4.95
16/06/2017,46.83083333,53.56666667,48.10541667,54.625,660.375,3315.895833,4755.614583,20.16666667,0,4.87
17/06/2017,30.55583333,35.1225,34.06958333,38.81666667,814.5416667,3337.427083,4175.260417,17.875,0,4.87
18/06/2017,30.14541667,31.36583333,28.31875,27.82,1107.333333,3305.604167,3940.34375,20.04166667,0,4.87
19/06/2017,40.69,43.69833333,41.82791667,47.17583333,1216.791667,3174.385417,4679.958333,22.375,0,4.92
20/06/2017,48.78791667,55.91583333,48.90791667,55.99,788.9166667,3079.614583,4900.572917,24,0,4.94
21/06/2017,55.68791667,62.85416667,50.55291667,56.81833333,425.5,3200.760417,4911.229167,24.79166667,1,4.87
22/06/2017,57.6225,67.61416667,56.30958333,63.5475,356.3333333,3226.229167,5066.333333,24.41666667,0,4.86
23/06/2017,52.00541667,60.435,52.97625,60.47416667,816.3333333,3294.59375,5031.864583,25.91666667,0,4.86
24/06/2017,46.85375,54.14166667,45.24458333,50.9,728.125,3125.020833,4469.260417,25.04166667,0,4.86
25/06/2017,33.0325,34.60083333,37.50666667,41.9075,563.375,3108.083333,4114.385417,24.20833333,0,4.86
26/06/2017,50.24375,61.88833333,54.26083333,65.43583333,851.4166667,3210.84375,4835.572917,23.70833333,0,4.77
27/06/2017,54.46291667,64.2375,53.17541667,60.71333333,311.625,3254.875,4970.270833,25,0,4.93
28/06/2017,51.75625,61.77416667,57.20041667,66.39416667,383.75,3405.989583,5000.34375,26.375,0,4.93
29/06/2017,46.0075,53.01166667,47.5725,53.73916667,1219.041667,3592.854167,4985.854167,25.66666667,0,5.06
30/06/2017,53.38125,66.635,53.60166667,63.31166667,524.5833333,3494.270833,4940.354167,23.79166667,0,5.02
01/07/2017,41.12458333,44.76916667,41.8625,45.8475,1483.916667,3286.916667,4343.729167,21.625,0,5.02
02/07/2017,36.05,39.2925,35.70958333,38.75833333,1109.25,3280.947917,4026.114583,20.95833333,0,5.02
03/07/2017,42.67666667,50.3875,43.24416667,50.79833333,2026.333333,3463.395833,4708.958333,20.625,0,5.13
04/07/2017,41.10416667,45.5225,45.5175,51.75,1760.083333,3422.489583,4820.041667,20.875,0,5.11
05/07/2017,49.44958333,56.5175,47.57916667,53.56083333,273.6666667,3440.6875,4822.864583,23.54166667,0,5.04
06/07/2017,49.95666667,57.07166667,49.09666667,55.90416667,550.5416667,3434.59375,4960.697917,24.25,0,5.23
07/07/2017,57.24166667,69.89166667,53.20375,61.73583333,590.75,3442.71875,4911.072917,24.20833333,0,5.33
08/07/2017,43.39208333,45.3175,48.86208333,54.2775,756.7916667,3307.864583,4374.1875,25.54166667,0,5.33
09/07/2017,51.8475,59.65083333,44.11333333,46.83333333,269.9583333,3290.78125,4020.885417,25.66666667,0,5.33
10/07/2017,64.76416667,80.28416667,64.94458333,77.98583333,618.125,3585.958333,4809.229167,27.16666667,0,5.39
11/07/2017,69.91625,87.905,67.14958333,84.76916667,1137.375,3543.625,5059.833333,26.125,0,5.32
12/07/2017,58.86083333,71.41833333,63.59666667,76.02666667,981.0833333,3427.375,4981.229167,25.08333333,0,5.47
13/07/2017,60.56583333,72.16166667,60.73416667,71.4125,626.2083333,3560.65625,4843.604167,21.41666667,0,5.35
14/07/2017,53.39583333,62.52916667,54.73791667,64.85833333,1035.875,3263.84375,4708.416667,20.04166667,0,5.41
15/07/2017,48.06541667,53.00916667,47.42333333,52.88833333,330.625,3317.520833,4151.375,20.25,0,5.41
16/07/2017,35.33916667,37.66166667,38.38083333,40.42416667,597.5416667,3259.635417,3942.40625,20.33333333,0,5.41
17/07/2017,44.2175,51.17416667,47.20416667,53.73166667,1350.708333,3455.635417,4480.125,22.25,0,5.43
18/07/2017,55.15958333,65.05666667,55.14291667,64.0475,825.5416667,3501.770833,4622.53125,24.875,0,5.45
19/07/2017,59.88875,73.4775,63.09833333,73.10916667,481.4166667,3485.833333,4718.427083,26.66666667,0,5.38
20/07/2017,62.10833333,73.59833333,62.98416667,75.255,315.7083333,3525.697917,4832.177083,27.875,0,5.29
21/07/2017,61.27041667,71.74666667,60.59291667,69.695,253.7083333,3511.260417,4869.708333,27.08333333,0,5.08
22/07/2017,50.40958333,54.87083333,51.11916667,56.20833333,410.0833333,3186.708333,4441.572917,26.875,0,5.08
23/07/2017,51.40625,56.09833333,46.2375,50.95416667,248.5,3210.822917,4213.958333,27.58333333,0,5.08
24/07/2017,58.3075,72.23666667,58.84166667,69.85083333,461.25,3414.645833,4873.666667,25.29166667,0,5.13
25/07/2017,42.26875,46.3225,49.48041667,55.0775,1522.583333,3462.625,4650.322917,20.875,0,5.15
26/07/2017,54.54916667,66.8775,50.21458333,58.0425,258.6666667,3421.020833,4450.666667,20.16666667,0,5.24
27/07/2017,59.46291667,69.33583333,58.08916667,68.50416667,383.6666667,3004.145833,4327.083333,19.33333333,0,5.13
28/07/2017,50.76041667,55.10416667,56.6525,65.49666667,1447.166667,3042.989583,4376.510417,22.75,0,5.17
29/07/2017,48.17125,54.56166667,50.19833333,54.22333333,1015.708333,2835.729167,4172.90625,23.66666667,0,5.17
30/07/2017,40.17,44.68583333,47.6325,52.7175,376.5,2797.114583,3956.270833,26.54166667,0,5.17
31/07/2017,65.69916667,81.31,64.81958333,77.385,245.1666667,3001.21875,4606.885417,28.25,0,5.22
01/08/2017,73.73916667,89.26666667,77.87666667,93.21,478.8333333,3162.447917,4724.53125,30.45833333,0,5.29
02/08/2017,74.18541667,95.24,81.08125,99.61416667,531.9583333,3368.177083,4920.4375,30.5,0,5.42
03/08/2017,87.2375,107.4441667,84.5825,104.1083333,289.4583333,3410.447917,4954.489583,31.125,0,5.42
04/08/2017,97.72291667,120.7991667,87.26416667,106.4266667,285.8333333,3398.645833,5083.770833,32.33333333,0,5.34
05/08/2017,75.56958333,86.09416667,64.31208333,70.33166667,161.5833333,2907.15625,4625.75,30.70833333,0,5.34
06/08/2017,49.69833333,52.83,56.20875,62.07333333,479.0833333,2906.25,4261.395833,28.95833333,0,5.34
07/08/2017,71.48291667,103.445,63.32333333,78.02083333,593.8333333,3149.385417,4660.895833,21.375,0,5.26
08/08/2017,51.2575,63.065,55.02583333,65.07166667,1150.541667,3054.3125,4554.75,22.08333333,0,5.26
09/08/2017,81.49916667,108.86,73.28833333,93.84583333,502.0833333,3283.083333,4620.427083,28.83333333,0,5.36
10/08/2017,68.76958333,81.13083333,81.93541667,106.9158333,599,3342.270833,4957.21875,31.75,0,5.36
11/08/2017,65.435,75.91916667,63.3125,73.05583333,687.9583333,3378.28125,5092.510417,30.58333333,0,5.38
12/08/2017,52.17166667,58.845,48.89833333,57.68416667,373.25,3185.375,4348.770833,23.41666667,0,5.38
13/08/2017,35.17541667,41.11583333,42.03958333,49.5975,686.7916667,3076.239583,4011.760417,21.33333333,0,5.38
14/08/2017,34.55458333,38.91333333,39.855,45.33833333,2219.791667,3030.208333,4616.979167,23.08333333,0,5.51
15/08/2017,38.7425,44.5775,39.89083333,45.69083333,2217.333333,2851.53125,4582.25,24.25,0,5.52
16/08/2017,47.86625,54.66166667,50.28083333,59.72583333,1338.166667,3022.416667,4757.46875,25.79166667,0,5.79
17/08/2017,53.43416667,64.27416667,51.88333333,59.685,1075.583333,3036.395833,4799.447917,26.79166667,0,5.8
18/08/2017,60.03166667,72.01916667,58.15041667,68.60166667,821.5833333,3065.677083,4931.84375,27.95833333,0,5.81
19/08/2017,48.32958333,49.63583333,51.68625,55.80333333,566.75,2905.229167,4209.354167,26.08333333,0,5.81
20/08/2017,23.54833333,23.47666667,40.07458333,45.27916667,690.4583333,2994.625,3599.041667,20.33333333,1,5.81
21/08/2017,47.47541667,59.57416667,48.0475,57.51166667,753.8333333,3118.458333,4382.114583,19.375,0,5.74
22/08/2017,57.19375,66.16666667,44.67125,50.3175,1828.208333,3060.677083,4464.895833,19.75,0,5.77
23/08/2017,57.41875,61.3825,55.83083333,61.20916667,486.375,3078.010417,4561.197917,18.91666667,0,5.94
24/08/2017,64.69416667,77.515,63.25208333,67.94916667,307.75,3163.166667,4661.510417,21.5,0,5.94
25/08/2017,79.54875,106.1625,66.64541667,78.6075,440.6666667,3170.760417,4709.958333,25.29166667,0,6.08
26/08/2017,48.36708333,54.33166667,66.75583333,77.44666667,452.7083333,2995.989583,4292.583333,27.125,0,6.08
27/08/2017,33.29333333,33.8975,45.87625,52.01916667,403.25,2989.40625,4120.145833,27.70833333,0,6.08
28/08/2017,57.44,72.435,64.915,79.96666667,748.4166667,3261.3125,4524.635417,23.875,0,6.09
